sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value
Consumer,Logistics,Germany,73090392.00913961,13961577.192094015,2182128.983869881,21828802.421837214,31220690.315775633,111629747.96385494,37944397.96485316,73685349.99900177,0.5772067461931031,0.2181888934597559,0.029855209746268922,0.257406797039591,2098,22.457102374654504,5801622.966155137,14819753.448229033,3519215.08853739,3142,0.24366694559749819,241547674.75173524
Energy,Healthcare Services,Germany,240576655.1554765,49373651.57086586,20737412.24571745,23774022.523549303,23224740.536613632,372352665.0106194,202111580.43154186,170241084.57907754,0.22196805879755807,0.20900548145923098,0.08619877199770512,0.06319181634452511,3129,27.93727215043499,35616308.49974055,50672871.05144446,12646879.991884982,220,0.4575097464258518,872589749.0413084
Financial Services,Business Services,USA,121952450.75277352,14735082.887989808,10712636.90006692,14246047.557928856,29339447.914396778,178615589.13004074,89652929.97938599,88962659.15065475,0.3209395235042839,0.21085837317533745,0.08784273570511486,0.1250145427086018,3367,5.094814287151079,9356522.673650596,10522466.59443948,6989546.106841401,3534,0.3093390692973626,432229705.0191393
Energy,Business Services,Singapore,132406849.96883427,27147132.454644185,12542474.02068596,18846098.94452883,16295147.926414391,131028002.73630452,34059362.293311305,96968640.44299322,0.7494720096280543,0.13246214537144696,0.09472677602131754,-0.04922811685066422,2827,38.21129404378854,11130051.806607913,24684699.21530355,7973994.795401606,2619,0.6415976622888909,458596619.7094732
Consumer,Retail,USA,24463094.60146886,7258764.058108257,3813861.233330493,46482035.84775478,20381793.92780293,25494916.689531155,13554567.231156264,11940349.458374891,0.483722690892366,0.1546335921488759,0.15590264827335024,0.319847671393287,4749,13.820425733974416,4355499.993531912,5565642.225511718,573952.7052465302,3104,0.12901506318858466,128440193.27283898
Financial Services,Logistics,Singapore,190312077.64564753,41321238.20375233,28559154.45679099,44121044.17574959,43761298.25650668,417507531.7557636,190238549.64183357,227268982.11393002,0.46099154905334,0.22308637112442004,0.15006485563132174,0.10454957450586559,2661,17.044681803546688,22828152.44627323,39641565.57840657,9161528.710628439,1941,0.38745207909861346,595552817.6514205
Consumer,Software,USA,176270429.28281713,49485429.66888558,9373450.349783752,28222845.07369341,42929207.48235618,389328733.61948955,104895164.00640318,284433569.61308634,0.7004654451046037,0.15628563443441404,0.05317653328423293,0.18444375356574655,1192,3.368946459778126,32093544.359499335,41160734.91655027,5991109.779402519,2555,0.584191439268426,699619614.6047395
Financial Services,Retail,India,96900559.33059831,9469247.334217845,11369160.561292224,9301815.97025437,70537553.86198165,112074520.54077107,27521660.634328853,84552859.90644221,0.6816603089978058,0.1090655152153466,0.11732812111541839,0.1201690519334943,383,38.44300259247281,8258931.789200707,10013335.55788206,1436621.2020844603,241,0.8901701415380321,390431034.2588183
Energy,Software,Germany,201003815.0297325,25906213.17862113,8192211.405310011,34892516.406813666,21907869.14881894,278645933.5962978,68318253.49784924,210327680.09844857,0.4738821573282661,0.0816335727304113,0.04075649710478489,0.12283616943179564,366,38.24629581810554,12240459.477539297,24894409.15645396,4781596.8964078,725,0.06872562312534831,496979353.46875525
Technology,Business Services,India,249274658.0927924,53084005.69244015,8468949.568240892,22330421.88326129,46499761.828268155,298676819.5761452,115300962.20750433,183375857.36864084,0.23950917835348476,0.09402621604661898,0.03397437041148535,0.136701170367576,714,39.63680279916225,47676472.41309617,63159925.43332785,9875276.581138972,3602,0.2912160935244002,770566918.6132007
Financial Services,Software,UK,52140637.092745826,8514460.90932544,3876447.503334559,9427509.220906911,57287997.65269977,73366908.64006561,45922837.30099577,27444071.339069843,0.3325374381447146,0.15767869801732495,0.07434599420868752,0.02365568685967298,347,7.793727341178676,4093661.804227127,8566498.642327532,1484184.4315927462,2481,0.15513050390782257,155499556.01606402
Energy,Retail,Germany,276390601.7074663,31136014.482746452,25550508.84500873,4843020.262590456,57701611.67391085,325279995.36836237,96508193.54801808,228771801.82034427,0.37318316305262667,0.23047398405262842,0.09244347921805085,0.268586659313417,2834,37.98190706308279,22604160.317244332,32115577.022132136,12051229.990950061,3241,0.4597894343432961,943955869.981156
Healthcare,Logistics,India,275339049.23347694,22303826.970058355,22808003.716905065,16009607.849176759,67746702.00089054,397598493.44524515,242844260.0786898,154754233.36655533,0.4433142766455201,0.20070011268912202,0.08283606622598873,0.004112771404475961,3368,20.261275850358892,11818778.346810272,18305750.076754924,7862419.495008224,4624,0.3300517556261709,823252794.212236
Industrials,Logistics,India,275847304.1173299,44728489.19948402,42069779.84510105,42558031.52108046,23443013.954625487,667775132.273133,265479133.418771,402295998.854362,0.6400429380553403,0.24336397561644668,0.15251111472601864,0.23146324034224447,3351,8.138927605145362,30999905.914251417,33966303.073401995,17996262.339617867,3287,0.6256933407540167,1204572487.4685903
Technology,Healthcare Services,India,199464630.10757753,42242558.930068314,17382419.959945735,9153537.610423405,2325729.13350376,297445016.25715953,156040997.98440892,141404018.27275062,0.5156913144838688,0.08124824795212848,0.08714537484952019,0.13027737754695462,853,12.419691287149195,32300165.31941568,36110038.31416713,9536391.332014248,1853,0.8309011817426549,811561427.4134202
Industrials,Logistics,Germany,93176401.15215947,7010387.418256128,13265530.916222323,41878093.5053837,14916423.455566213,109273740.38481632,39513782.79822052,69759957.5865958,0.5250926893246095,0.17435923876000392,0.14237007173693442,0.22470158341658303,384,36.39732473611158,3838327.811711177,7216349.057578443,4582471.240376333,2359,0.8166736679343061,319851273.43913686
Healthcare,Logistics,Germany,365297487.946188,101856494.70122185,37615739.788299054,16420305.741852673,66219253.58880164,770915591.7389429,347033672.32099795,423881919.4179449,0.6223215565985961,0.10357512041545217,0.10297289477621657,0.18580253216138715,1784,14.083411175427475,65368950.9921052,119734593.8656979,24063909.52994413,4327,0.7983351182974975,1490844394.140126
Healthcare,Software,USA,261791438.69207296,44456989.0041414,38679462.682262406,45476579.739493094,58491150.15264478,488394862.1822319,202056082.8150053,286338779.3672266,0.4806792543916538,0.15186006264496438,0.1477491505280215,-0.04185261052624894,779,21.115740583451753,36809737.82726015,46885985.76003607,17199593.734526176,3177,0.47607591322166226,719550477.8311276
Financial Services,Business Services,UK,239835942.22185877,27293863.835780315,5995552.385582102,34675201.38455813,34807020.06790746,361349524.65794617,117436202.30108154,243913322.35686463,0.4958067194489094,0.1376053562541463,0.02499855663850397,0.13959378921163634,3594,2.2403365951099437,23304809.73204877,20075829.551375773,9968716.737276549,2908,0.18663558771544328,721659612.2892592
Energy,Business Services,Germany,201198117.81139803,42189009.78111567,12035823.614590466,1460604.4494538666,32332362.849062085,344456616.53075117,148038351.73613414,196418264.79461703,0.7291079001003731,0.19136783476920566,0.05982075650366063,0.34826792025015807,4302,13.212283431930935,33520292.178029925,41251537.65743383,10627933.408781009,2788,0.5885884797760053,929705743.0006444
Consumer,Business Services,Singapore,68056130.25375128,15302824.295751892,6634825.771075248,45980500.65262595,64546755.77523641,66492810.77134375,17750775.93065813,48742034.84068562,0.23828605098923308,0.14864897494892348,0.09749049418967712,-0.017691296317058798,2071,22.989626095116442,12516830.49583437,12852809.903390564,3153711.200420875,3621,0.10573171731948992,219301449.34421095
Financial Services,Manufacturing,India,106500046.26897573,26790925.026574466,3933081.26047528,30914160.994489215,59694504.04921006,221183340.1985896,65255818.91026384,155927521.28832576,0.23389319910768663,0.13976127675444353,0.03693032442954925,0.030994138097818424,529,28.572290742529646,15494435.037173452,24772951.39090933,1911031.006521232,2803,0.16697177066871657,346895769.7370654
Financial Services,Business Services,UK,488067823.17925507,107927289.24542516,23952773.19466888,1197684.9503618618,26757031.3764175,517245761.679496,159935320.51532605,357310441.1641699,0.6800126421408392,0.1706409320101699,0.049076730849908184,0.020583061211559783,4818,11.719664830149743,95850272.22277485,77316802.00457203,29900152.30449841,2787,0.6956973235722845,1541134746.81277
Technology,Software,Singapore,434736639.13188857,80100219.06711681,54276476.39420163,39259135.35511371,66249823.067001596,699788491.9076443,317981490.0191544,381807001.88848984,0.5949032213982788,0.10266847174712529,0.12484909600116649,0.29179589454620974,1933,2.7898993300819797,39880761.73890642,88118248.71434091,14701956.194586132,1409,0.168079280140263,1511886671.3591833
Technology,Retail,Germany,39972104.306699745,2303201.7350583677,3774441.9654657342,47831277.045154914,22320784.27313011,97155793.66571231,62552843.34999991,34602950.3157124,0.35572429201313116,0.21338961285122937,0.09442690173389491,0.2243469210275275,3538,18.07081343562924,1860414.3752195432,2525552.177251997,2517664.715234894,2563,0.8984303560937663,179075091.40348038
Energy,Business Services,India,109743277.81957355,6641291.200256194,9301812.172137037,42908465.87962041,23128262.495560817,218391017.2400433,44480587.230541475,173910430.00950184,0.39545043777613076,0.17310333895163024,0.08475974435017275,0.0019028760289347482,4315,36.07106266160249,3175446.9746308257,7670005.772421795,2759741.8195944163,2898,0.5442738419660318,306279863.6731006
Technology,Healthcare Services,India,42086239.64843704,8310903.864762329,6293267.884735273,20446655.717640035,35586860.74254894,75830527.699871,35376480.71317807,40454046.986692935,0.5784339532056986,0.1443571440326053,0.14953267237238163,0.235544274025627,952,15.311318005453067,3375122.3148814566,6339661.543626726,2051535.541156288,4986,0.3098320084301869,168487154.85735884
Financial Services,Manufacturing,Singapore,400029553.1296493,45862375.29638825,60467733.774961516,651524.6907726008,49574188.97085741,955705467.7136174,567622125.5184025,388083342.195215,0.6694988056810477,0.1293909390343001,0.15115816644517754,0.2796955784400505,2611,22.93160327115013,32528812.34976853,33454661.409138117,9644160.006020108,4453,0.052920952041147884,1333998434.8930252
Energy,Retail,UK,460579368.84092844,34747081.616283625,78462108.77223969,3847190.3776501017,37924497.27422523,1026367379.1455386,241356005.33567715,785011373.8098614,0.210027090143941,0.05498954374133014,0.17035523968364802,0.15450809577441338,2922,6.8422135007587865,16063753.980877269,34200629.118946776,12159614.08450062,4059,0.6571923616303865,1822289198.1069145
Financial Services,Healthcare Services,India,262195098.4979768,67667265.41266976,12916912.904516619,3883220.5745835556,52476248.80997487,232912954.92648342,150517833.25969884,82395121.66678458,0.5803547809090803,0.2404401450817824,0.04926450943786918,0.07555466252529423,4388,20.474015749661593,52160985.5578319,55581180.81176685,12566858.318193141,4654,0.8809277890023371,1140807719.1723795
Industrials,Manufacturing,India,240290058.4347386,47383444.3840447,10442934.539376426,21882319.82056338,22720465.30686584,240772277.77324846,109797206.87235671,130975070.90089175,0.29109819455679,0.16810748171714468,0.04345970285829644,0.017878772896746165,2140,9.419181675127476,40187915.366055176,33789355.86301733,11183055.36886744,3620,0.2880942892978922,677829585.6234847
Consumer,Healthcare Services,India,458062216.73569113,57629794.399493895,20465752.40738751,36146952.15453221,46559898.03647906,522982207.9155074,303407026.5445156,219575181.37099177,0.48541173938317767,0.18067903990148154,0.0446789795352114,0.09373561358535547,4213,18.68570732949029,28248456.78525817,62139783.0358236,9615089.030907229,4240,0.7182070693961274,1753235313.8662179
Industrials,Business Services,Germany,140200940.2403034,23425394.984373588,16163359.900953604,46001493.91876798,30048477.770296182,320715208.6335512,90350170.84752938,230365037.7860218,0.40420426812974486,0.0604564021642646,0.11528710059468733,0.24699571642224888,1148,11.766760594641395,18450230.562572714,22660751.644248843,1539138.5904158019,761,0.0020116842726574215,454002440.4515629
Consumer,Manufacturing,USA,308728999.1694749,33067690.78025558,35427623.28310812,19273664.55402051,14939697.413583178,319465993.0903084,101727652.51907595,217738340.5712325,0.2164076594071418,0.11162539240725369,0.11475314394959167,0.3107818760727177,917,33.591760783555074,19377728.910251785,32668127.566248264,15348536.020379836,4024,0.21266109136526906,973550352.9935644
Consumer,Healthcare Services,USA,25230644.936978795,3246476.683005473,4048665.823919437,45643388.55478831,8770827.661484031,39831607.07025548,15561191.21640728,24270415.8538482,0.46914755814286335,0.16094390481173543,0.16046620425408112,-0.04189649599290157,671,38.99923478058686,2359222.4165688893,3344605.0743575776,1184795.5122460085,4212,0.3008460705429436,98062703.21478172
Technology,Manufacturing,UK,413128771.0074776,64129121.8266149,35678079.883861,16694957.494557336,77548311.09588692,453350500.54110014,124967838.40900524,328382662.1320949,0.29104232584976664,0.18170549657015284,0.08636067586591598,0.3467581274918393,243,10.948056475266679,54689872.92306737,53824102.912817,22867914.55167935,389,0.4460885771185701,1563531789.7922132
Technology,Business Services,India,122728515.5164866,31556475.918539498,21504716.52994774,23230206.736757234,50873541.2151403,263093432.4297863,84385779.41257352,178707653.01721278,0.675447710060832,0.10604018106199951,0.17522184179811845,0.2603323214060955,907,12.958694729738449,21042172.66492884,30371878.879078902,8533336.132630602,569,0.8965145318747465,480627064.6005956
Financial Services,Logistics,India,242064611.8659525,41992748.16166809,38002016.340129636,38642685.48786244,1508126.323036265,380897621.465186,193890951.73155293,187006669.73363307,0.45321757290116294,0.07612905120514046,0.15699121010374667,0.10898963347625927,1800,17.64291641492997,20738452.993351206,45274630.808595985,7866627.281109451,3761,0.4641571628628908,959881918.7720598
