sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value,cash_to_debt_ratio,debt_to_assets_ratio,revenue_per_employee,equity_ratio
Industrials,Business Services,USA,204293450.69320756,18089719.38164779,21366232.17227609,4774803.887829035,70277772.43167903,484439546.017878,295898856.7516401,188540689.2662379,0.5093904664157882,0.1615197182250909,0.1045859869700976,0.3438429506403719,3301,11.42026421358495,7922830.066019072,17745480.375658095,6744746.608971933,2222,0.0063768187529532,655106257.4844323,0.06794187867111028,0.14507026317187874,61888.35222454031,0.3891934314942982
Technology,Software,India,97989981.3553771,5889980.118609435,7672405.080781295,44008959.18312964,26933664.60778979,191514182.7048136,110747573.22782508,80766609.47698848,0.3804554450546098,0.2143281470024082,0.0782978522360978,0.2267518638667796,4067,2.037713633923899,2459334.0042598327,7041076.144023538,6345818.909064522,2800,0.8438087328956524,438233635.3916304,1.633975911707214,0.14063535257492357,24093.922142949865,0.42172651829904634
Financial Services,Manufacturing,Singapore,228317143.28552157,56483275.56304526,4811675.45052743,14765865.40942793,60105902.06330417,490456124.3616462,250062635.633353,240393488.7282932,0.3656909041954451,0.1120725182575725,0.0210745254661416,0.336705585456813,3963,18.69006281089977,35220868.05806855,55137074.36130173,8827919.693368794,1881,0.3891018804908021,992455289.237597,0.245664151149023,0.12255102766131239,57612.19865897592,0.4901426993926881
Financial Services,Retail,USA,466394578.608604,89115901.7124879,42322401.99474096,35409382.91019598,67065887.30367253,819487834.3264308,450710532.6866496,368777301.6397812,0.6123511428966865,0.1852787553434573,0.0907437691943192,0.2484534222917238,3959,20.938232786828305,61858402.0313623,62491542.720093936,32609084.938290488,1051,0.5490220576004209,1588967037.7440276,0.5279790417125662,0.0818387833161631,117806.15776928619,0.4500094890888694
Consumer,Manufacturing,Singapore,380358274.0145003,56297062.23426782,59591644.0571487,20994365.31555193,45640732.235647306,304701938.60695136,159187431.82031402,145514506.78663734,0.5949966856703652,0.1634218730977584,0.1566724010711987,0.1486235268174464,3590,32.77758600104492,41698466.02519902,47235319.32391367,29338986.306925017,3017,0.8891450360211822,1707985612.5055623,0.45999186005947684,0.1497881255508562,105949.37994832877,0.47756344266106887
Technology,Manufacturing,India,378908912.9065273,76675000.5229507,18016098.09980929,27395895.162476007,61230121.79154618,638634743.9592274,404970785.52421045,233663958.435017,0.260310744555434,0.1261880696097268,0.0475473061892678,0.1523857674374629,4956,6.126288817219017,36555891.22226017,85784653.549929,16636715.04487915,2167,0.0438501840774548,992342577.7853026,0.4474251293463613,0.095876590446597,76454.58291092157,0.3658804357971712
Technology,Healthcare Services,UK,354037343.2696148,88095418.59180978,20012836.48768853,29812758.771648142,12355571.47883088,465945186.8521691,300254028.6753008,165691158.17686832,0.499253950315271,0.22717773902884,0.0565274733531368,0.0400991216718027,838,14.54092504344931,55982530.32375453,82813220.60519223,28264697.94009959,814,0.7667685320414317,1520281516.91886,2.4129000283578232,0.02651722096820574,422478.92991600814,0.3556022529092833
Industrials,Business Services,India,175298398.2882811,31519796.02221464,11709027.198348094,40055818.697777,39862332.69682641,416146425.3730387,212794673.60685748,203351751.76618123,0.4828756332130758,0.1922138707955304,0.0667948327690502,0.1515731857720936,397,9.008946513699968,27947794.39396688,34863897.478310004,12314946.561056748,4523,0.434617049133964,632237946.3110813,1.0048538554535218,0.09578919886454229,441557.6783080129,0.48865432782197815
Consumer,Retail,Germany,74522828.40256621,9446735.731116612,6805217.973647513,16454826.048099382,30961369.24993469,163516355.50705093,53688624.316214256,109827731.19083668,0.6099046446850147,0.0647424138223303,0.0913172261375572,0.2562956430060243,3814,32.09688322753138,5676065.3802891895,10025243.545309374,5519137.439908269,4499,0.3514018593572639,255973720.57357687,0.5314631247496941,0.18934723168166265,19539.283797211905,0.6716620539289162
Financial Services,Software,USA,149834321.97531617,37604022.43422561,10861697.19235207,40396533.82808413,6944035.468057867,131176263.67648256,91670921.50916477,39505342.16731781,0.6782014177790789,0.2265695006932407,0.0724913828097505,0.3305119790426469,1208,12.899751077845783,17486340.388521895,35746555.45486753,3806298.582782535,2197,0.8419957710653877,602253593.2635255,5.8174434756138105,0.052936676754140564,124035.03474777828,0.30116227631508896
Healthcare,Manufacturing,UK,103483572.23863156,11015268.399862014,12932095.40162538,16711847.876500886,49201950.55226986,239402878.80965665,120007487.9184755,119395390.89118116,0.5819930352075098,0.1231006596442714,0.1249676168097885,0.0138953870490836,1247,14.182194373096433,9717023.454347609,11135397.526823957,3045084.660634455,3644,0.751961733687895,369216930.7500598,0.339658238929918,0.2055194607387705,82986.0242491031,0.49872161723714903
Financial Services,Business Services,UK,443155623.93375134,96656625.7425567,54435799.65779501,9893522.791933022,8511094.640992623,1081628366.164834,540196773.4408567,541431592.7239773,0.428625875030536,0.1678041641820435,0.1228367569265752,-0.0252752155713138,2847,10.232530351444767,77545001.40969393,93485246.61750013,13011067.268569224,4112,0.0271889534178634,1349197375.7383013,1.1624265983698627,0.007868779062415584,155657.05090753472,0.5005708149498237
Technology,Manufacturing,Singapore,379159476.758811,52138525.09741724,31202337.990302943,12729845.570395589,68734278.29575177,494977604.2309953,151015828.14745814,343961776.0835372,0.3700873494848858,0.0906299150334793,0.082293440894664,0.0770620883220829,277,5.151576468990576,24988170.98993648,47369228.6821422,27133668.263040315,2682,0.1914072360840275,1160883843.4763334,0.18520374238340373,0.1388634106032704,1368806.7753025668,0.6949037151244882
Technology,Retail,India,341328162.4814909,37586507.21025479,29753470.03290904,10955439.22467927,10287080.73001626,493559591.3522763,240813056.31562215,252746535.0366541,0.3979629715056429,0.1721649100931939,0.0871696897689257,0.0685018941517221,203,32.045596482495164,31540994.36690941,32362623.210885685,17068492.305977307,1735,0.2503460555030412,802431108.6690398,1.0649706668202608,0.0208426315894931,1681419.5196132557,0.512089197464825
Industrials,Software,UK,215727699.254724,37053685.89250305,10681854.854347706,5180489.857838115,27841041.173685648,521820720.780275,264859392.62873387,256961328.1515411,0.4097756256215964,0.0577821641548429,0.0495154534686569,0.1901093125564327,871,5.505790355544159,24873103.15271867,39868849.09485672,8553813.476342404,1424,0.0426458104358387,566162135.8130957,0.18607385497976733,0.05335365205899668,247678.1851374558,0.4924322050057893
Healthcare,Retail,Singapore,442255908.9979691,49097346.97183662,49465828.50393191,34373138.07414821,4866389.400108915,468910955.1754257,171451849.84999582,297459105.3254299,0.5685512457817139,0.1378070224456193,0.1118488809250914,0.2436780272872981,3587,30.81814651074463,43997291.4983819,52886706.44706728,30804249.006182123,4339,0.7491297226185009,1858400179.312884,7.063375995636293,0.010378067192497849,123294.09227710318,0.6343616032902165
Financial Services,Business Services,USA,240227652.37051484,50344930.94179399,24596994.71553089,42626330.86600761,34508768.229720585,526947886.1859264,315998679.05688965,210949207.1290368,0.7290373557527248,0.0997841398514837,0.1023903554516436,0.2338478039543648,4674,30.76294091060448,43706410.40798653,58070421.463231646,12046650.516944949,3303,0.1505621055638064,934826800.3975143,1.2352318860600708,0.06548800960090508,51396.58801251922,0.40032271247143075
Financial Services,Manufacturing,USA,363744428.1333896,90553721.1402486,32953237.58802007,10954089.14143837,15116830.73757494,820623144.1857356,373693925.8715602,446929218.31417537,0.2495753401210467,0.1934038945525777,0.0905944807378209,0.0500684211220118,4308,13.76372786913906,45289122.90635391,67229728.71520853,16662106.335141769,4383,0.4056638290364586,1333612661.4637444,0.7246286825326748,0.018421160607862988,84434.6397709818,0.5446217566257426
Energy,Healthcare Services,Singapore,134519183.2383073,16079977.417168831,22660518.372486893,8671390.80334671,79054113.96457201,182376141.35583565,44535363.30565569,137840778.05017996,0.3367797094333258,0.0616828759109237,0.1684556642924502,0.2660119076655663,1732,21.477010676562006,9141359.577500653,16578855.537778722,7283575.723186986,3281,0.8651344650735417,577032012.9901786,0.10968930481255892,0.43346741178347914,77666.96491819128,0.7558048822912512
Consumer,Business Services,India,397250424.6659134,68655155.48452033,52720425.14622982,4373820.880336724,60641686.65202455,967350909.6929936,234570384.30715907,732780525.3858346,0.6598636815255201,0.2365960053298542,0.1327133260853467,0.0404755559208248,1795,37.25861256759356,60424295.01421018,52448501.32988396,13677449.623506203,2628,0.628330177035771,1262225097.2146456,0.07212564692394983,0.06268840608344524,221309.42878323866,0.7575126234371308
Financial Services,Logistics,UK,80993232.06094345,15435882.412069509,10083204.68871833,32621135.63924393,62268837.662257336,121974058.30177718,41074197.944252186,80899860.35752499,0.2085693850233887,0.0913259652104773,0.1244944106086692,0.0749551248808148,135,8.77186054625769,6329826.811465222,12020289.07515737,4586401.220854681,3943,0.8421152754582382,320913602.9483487,0.5238757758122792,0.510508861713836,599949.8671180997,0.6632546418794222
Consumer,Logistics,Germany,73090392.00913961,13961577.192094017,2182128.983869881,21828802.42183721,31220690.315775637,111629747.96385494,37944397.96485316,73685349.99900177,0.5772067461931031,0.2181888934597559,0.0298552097462689,0.257406797039591,2098,22.457102374654504,5801622.966155137,14819753.448229032,3519215.08853739,3142,0.2436669455974981,241547674.75173524,0.6991774429410115,0.27968073820147576,34838.12774506178,0.6600870408026063
Energy,Healthcare Services,Germany,240576655.1554765,49373651.57086586,20737412.24571745,23774022.523549303,23224740.536613632,372352665.0106194,202111580.43154183,170241084.57907754,0.221968058797558,0.2090054814592309,0.0861987719977051,0.0631918163445251,3129,27.93727215043499,35616308.49974055,50672871.05144446,12646879.991884982,220,0.4575097464258518,872589749.0413084,1.0236507265202697,0.062372967133057226,76886.11542201231,0.4572038837810448
Financial Services,Business Services,USA,121952450.75277352,14735082.887989808,10712636.90006692,14246047.557928856,29339447.914396778,178615589.13004074,89652929.97938599,88962659.15065475,0.3209395235042839,0.2108583731753374,0.0878427357051148,0.1250145427086018,3367,5.094814287151079,9356522.673650596,10522466.59443948,6989546.106841401,3534,0.3093390692973626,432229705.0191393,0.485559496534983,0.16426028689487035,36219.91409348783,0.49806771953082807
Energy,Business Services,Singapore,132406849.96883428,27147132.454644185,12542474.02068596,18846098.94452883,16295147.926414393,131028002.73630452,34059362.293311305,96968640.44299322,0.7494720096280543,0.1324621453714469,0.0947267760213175,-0.0492281168506642,2827,38.21129404378854,11130051.806607911,24684699.21530355,7973994.795401606,2619,0.6415976622888909,458596619.7094732,1.1565466622109857,0.12436385800070981,46836.522804681386,0.7400604330216635
Consumer,Retail,USA,24463094.60146886,7258764.058108257,3813861.233330493,46482035.84775478,20381793.92780293,25494916.689531155,13554567.231156264,11940349.458374891,0.483722690892366,0.1546335921488759,0.1559026482733502,0.319847671393287,4749,13.820425733974416,4355499.993531912,5565642.225511718,573952.7052465302,3104,0.1290150631885846,128440193.27283898,2.2805664708614457,0.7994454022347208,5151.209644444906,0.4683423603136501
Financial Services,Logistics,Singapore,190312077.64564756,41321238.20375233,28559154.45679099,44121044.17574959,43761298.25650668,417507531.7557636,190238549.6418336,227268982.11393,0.46099154905334,0.22308637112442,0.1500648556313217,0.1045495745058655,2661,17.044681803546688,22828152.44627323,39641565.57840657,9161528.71062844,1941,0.3874520790986134,595552817.6514205,1.0082206409219001,0.10481558996666547,71519.00700700772,0.5443470232936525
Consumer,Software,USA,176270429.28281713,49485429.66888558,9373450.349783752,28222845.07369341,42929207.48235618,389328733.6194896,104895164.00640318,284433569.61308634,0.7004654451046037,0.156285634434414,0.0531765332842329,0.1844437535657465,1192,3.368946459778126,32093544.35949933,41160734.91655027,5991109.779402519,2555,0.584191439268426,699619614.6047395,0.6574275820324179,0.11026467808644465,147877.87691511505,0.7305743066245849
Financial Services,Retail,India,96900559.33059832,9469247.334217845,11369160.561292224,9301815.97025437,70537553.86198165,112074520.54077108,27521660.634328853,84552859.90644221,0.6816603089978058,0.1090655152153466,0.1173281211154183,0.1201690519334943,383,38.44300259247281,8258931.789200707,10013335.55788206,1436621.2020844603,241,0.8901701415380321,390431034.2588183,0.131870407477624,0.6293808219890721,253004.07135926455,0.7544342772868086
Energy,Software,Germany,201003815.0297325,25906213.17862113,8192211.405310011,34892516.406813666,21907869.14881894,278645933.5962978,68318253.49784924,210327680.09844857,0.4738821573282661,0.0816335727304113,0.0407564971047848,0.1228361694317956,366,38.24629581810554,12240459.477539295,24894409.15645396,4781596.8964078,725,0.0687256231253483,496979353.4687553,1.5926932998271415,0.07862260491681554,549190.7514473565,0.7548205616492911
Technology,Business Services,India,249274658.0927924,53084005.69244015,8468949.568240892,22330421.88326129,46499761.82826816,298676819.5761452,115300962.20750432,183375857.36864084,0.2395091783534847,0.0940262160466189,0.0339743704114853,0.136701170367576,714,39.63680279916225,47676472.41309617,63159925.43332785,9875276.581138972,3602,0.2912160935244002,770566918.6132007,0.4802265862292259,0.1556858744319575,349124.1709983087,0.6139607942419874
Financial Services,Software,UK,52140637.09274583,8514460.90932544,3876447.503334559,9427509.220906911,57287997.65269977,73366908.64006561,45922837.30099577,27444071.339069843,0.3325374381447146,0.1576786980173249,0.0743459942086875,0.0236556868596729,347,7.793727341178676,4093661.804227127,8566498.642327532,1484184.4315927462,2481,0.1551305039078225,155499556.01606402,0.16456342702113325,0.7808424631021572,150261.20199638567,0.37406607212672793
Energy,Retail,Germany,276390601.7074663,31136014.48274645,25550508.84500873,4843020.262590456,57701611.67391085,325279995.3683624,96508193.54801808,228771801.82034427,0.3731831630526266,0.2304739840526284,0.0924434792180508,0.268586659313417,2834,37.98190706308279,22604160.31724433,32115577.022132136,12051229.99095006,3241,0.4597894343432961,943955869.981156,0.08393214889663428,0.17739059424348189,97526.67667871076,0.7033073200867218
